,NBAC_nfireid,WFS event,T2_area,dice_coefficient,Relative Percent Difference,NFDB_fireid
366,637.0,,,0.9022981616807447,11.196755910487836,23LA-WAPA
367,638.0,,,0.928616415160504,9.471418950493758,23LA-HEPBURN
368,639.0,,,0.921416466026553,10.076053097509496,23SR-PREMIER
369,640.0,,,0.9289453539138677,8.017416419131337,23LA-SUTTLE
370,641.0,,,0.735586850864317,25.483096081631096,23LA-SHARP
371,642.0,,,0.6580262274613187,52.965035539815986,23LA-PELT
372,643.0,,,0.7615514610975416,46.4541371954721,23LF-ROCKY
373,644.0,,,0.8985893985870657,1.801985775942979,23LA-NICOLE
374,645.0,,,0.8492902758790736,26.868795148759013,23LA-MCTAVISH
375,646.0,,,0.8577436101176406,25.882432800889653,23SR-TODOS
376,647.0,,,0.1791283799479042,155.74437893114862,23LA-ISLAND
377,647.0,,,0.7871466186082466,2.9909900136777625,23LA-SHADD
378,649.0,,,0.9642768436055866,5.78822165497991,23LX-TIMSON
379,650.0,,,0.8838464689851612,22.004690715798013,23LA-BLACK
380,651.0,,,0.843146580564779,27.758229503107707,23WY-MEYAK
381,652.0,,,0.8191638994032288,33.31507179005064,23LA-WISTIGO
382,653.0,,,0.9556866969932261,4.932075692489092,23LX-CREE
383,654.0,,,0.9372547692886841,10.91530406107648,23SR-HELMER
384,655.0,,,0.9410658113034931,7.000976397778875,23LX-BOLDING
385,656.0,,,0.6714897997613175,24.913855105767947,23LA-HARDY
386,657.0,,,0.8592964634081124,22.568306029815247,23PA-SLIR03
387,659.0,,,0.8844708077080143,20.35533724493733,23PA-LILLY
388,660.0,,,0.9549480514298097,1.6100744977678554,23LX-CENTIPEDE
389,661.0,,,0.8354232141258985,20.94423409708291,23BN-SHAD
390,663.0,,,0.9197599809262939,13.4876529279417,23SR-MCCRADY
391,665.0,,,0.4667038681451591,87.32531820861801,23BN-BENT
392,665.0,,,0.7396058264911645,33.65136425650589,23BN-BROAD
393,666.0,,,0.9060954427413194,14.744982852793415,23BN-PARKER
394,668.0,,,0.8017193989020295,38.095844173678486,23BR-SAULTEAUX
395,669.0,,,0.5504951830257083,86.03868265501985,23BN-LINVALL
396,670.0,,,0.8647949814491015,26.0900857444755,23BN-AARON
397,671.0,,,0.8630401999469067,26.30371364412816,23BN-VOLD
398,672.0,,,0.6542019068102045,35.17976369807324,23BN-GARSON
399,673.0,,,0.8757652516238776,16.05519868794297,23LX-PAWR03
400,979.0,,,0.9999999999870562,2.53451527568044e-10,23BN-BRIR01
401,980.0,,,0.9999999999817994,5.30897642986184e-10,23HB-MUSKEG
402,981.0,,,1.0000000000005338,1.0806345623999653e-10,23BN-LOCAL
403,982.0,,,0.9999999999994933,1.014169378005903e-10,23HB-DELTA
404,983.0,,,0.999999999991489,1.6454906091045562e-10,23HB-CHIR02
405,984.0,,,0.9999999999928495,1.0090168148914915e-10,23BR-AIR04
406,985.0,,,0.9999999999677718,1.6477293116692204e-09,23LF-CREEK
407,986.0,,,0.9999999999954141,4.097553794086085e-11,23HB-CLEM
408,987.0,,,1.0000000000002562,5.1304234179872306e-11,23SR-SINGER
409,988.0,,,0.9999999999950114,6.905503218928799e-11,23BN-BNIR02
410,989.0,,,0.9999999999988767,2.2447668547601246e-10,23LF-PLAKE
411,990.0,,,0.999999999983013,4.585438808418175e-10,23LF-GRASSY
412,991.0,,,0.9999999999877727,5.278989019746001e-11,23LA-PINK
413,992.0,,,0.9999999997880448,1.0190960605973466e-09,23DB-JAN
414,993.0,,,0.9999999999563309,5.880986493188047e-10,23LA-MCKENNA
415,994.0,,,0.9999999999875717,2.3988589053483614e-10,23DB-LIME
416,995.0,,,0.9999999999215538,8.773606461796999e-11,23DB-HAMMELL
417,996.0,,,0.9999999999886315,2.2736939124318143e-09,23DB-AMISK
418,997.0,,,0.9999999999434153,6.244991866528171e-10,23DB-TWIGGE
419,998.0,,,0.999999999901111,1.552524627415219e-10,23DB-PINEY
420,999.0,,,0.9999999999897475,6.017738630529406e-11,23BN-DIGBY
421,1000.0,,,0.9999999999869478,5.806153460792342e-10,23LA-FRIDAY
422,1001.0,,,1.0000000000033715,6.742732160720518e-10,23LA-HAWK
423,1002.0,,,0.9999999999374003,3.4777353064413127e-10,23LA-SUTH
424,1003.0,,,0.999999999967695,5.483817856820384e-10,23HB-SUGGI
425,1004.0,,,0.9999999999911636,5.637701690281517e-11,23LX-KEELEY
426,1005.0,,,0.9999999999920159,9.317852218463532e-11,23BN-GOLD
427,1006.0,,,0.9999999999649528,2.2034958413127174e-10,23DB-KPIR03
428,1007.0,,,0.9999999998655101,5.230732295861873e-09,23WY-JACKO
429,1008.0,,,0.9999999999455074,1.008975690545833e-09,23WY-JUNCTION
430,1009.0,,,0.9999999999686326,2.1379420720585627e-09,23SF-NICOLLE
431,1010.0,,,0.9999999999871334,1.4305687034467477e-10,23LX-ERIR04
432,1011.0,,,0.9999999999900158,3.783591134151419e-10,23SR-MAX
433,1012.0,,,0.9999999999932309,8.013668671733575e-11,23SR-LLHIR03
434,1013.0,,,0.9999999999670057,3.441831109578368e-10,23LA-ROBERTS
435,1014.0,,,0.9999999999901314,1.0146657975643672e-10,23LA-LEPP
436,1015.0,,,0.9999999999722707,8.743894658582524e-11,23DB-ISLAND
437,1016.0,,,0.9999999999936512,3.886776766117962e-11,23LF-BAIRD
438,1017.0,,,0.9999999999880111,4.3239291194182006e-10,23LA-WILMA
439,1018.0,,,0.9999999999419746,1.230594304755497e-09,23DB-PNIR29
440,1019.0,,,0.9999999999689572,2.8589167997402986e-10,23PA-FOX
441,1020.0,,,0.9999999999876851,6.664227247211441e-10,23LA-KEY
442,1021.0,,,0.999999999982792,5.449194574711962e-10,23HB-FWDF01
443,1022.0,,,1.0000000000007074,1.4141897422594142e-10,23DN-PAWR01
444,1023.0,,,0.9999999996566996,7.305855741604593e-09,23WY-NIP
445,1641.0,,,0.6053928549597916,76.69271381472927,23BN-HILLS
